order_depot_id,order_id,security_id,limit_price,order_side,order_start_date,order_end_date
TX55B4,754824,FQ7752334509,   4.555340,B,2022-08-27,2022-09-24
AO61D3,991777,CJ0092263488,  70.146000,B,2022-08-12,2022-09-20
PV20F6,304482,QD7029186489,  48.626755,B,2022-08-23,2022-09-10
DI43C4,955003,SD7876840853,  53.605450,B,2022-08-22,2022-09-02
BZ85Y8,314487,QL3150257554,  18.344600,B,2022-08-30,2022-09-04
RG97Y0,554147,IB2877072347,  96.571650,S,2022-08-27,2022-09-17
OB04C3,79316,QP9549936700,  78.580445,B,2022-08-28,2022-09-11
WN83S9,182275,NU8122183579, 100.729575,B,2022-08-24,2022-09-18
TX83S7,904548,VL8749663389,  78.644660,B,2022-08-29,2022-09-07
MK50Z8,112067,EF4283650576,  11.126900,S,2022-08-30,2022-09-04
EH08W4,295314,PC2957875392,   2.644545,S,2022-08-13,2022-09-06
TI56X2,330978,UO7596085986,  93.008025,B,2022-08-10,2022-09-09
YK03J7,361076,WG3699440087,  70.040595,B,2022-08-10,2022-09-05
SE52A0,454229,DK3609341843,   3.355775,B,2022-08-26,2022-09-23
GI28H4,775542,OZ4299046672,  54.329850,B,2022-08-28,2022-09-11
JA58G0,198587,DM0073368032,  64.988455,S,2022-08-28,2022-09-02
EX32D8,48387,BJ5213564354,  91.110410,S,2022-08-21,2022-09-20
TU99X8,396168,QH2082574183,  94.388015,S,2022-08-27,2022-09-27
HQ07Q1,955098,NB2839065363,  86.112060,B,2022-08-06,2022-09-27
UZ09B8,983699,IM3962023441,  77.970185,B,2022-08-11,2022-09-23
LW96L9,982619,AM7019494690,  29.564220,S,2022-08-30,2022-09-08
LO83A6,4497,QS3479454754,  54.671000,S,2022-08-05,2022-09-11
GP32D9,43596,MI3628898793,  99.249535,B,2022-08-13,2022-09-22
KE78K6,764239,DU4117957947,  95.286695,S,2022-08-27,2022-09-04
OU08K7,880081,RR4025814907,  43.838565,B,2022-08-16,2022-09-18
HK74M0,30557,VU0879957885,  19.573060,B,2022-08-04,2022-09-30
AM74M7,616755,WI7967919163,  71.020045,S,2022-08-20,2022-09-22
SD38V5,270539,PF5909230684,   3.328395,B,2022-08-09,2022-09-26
OZ20Y9,841623,CV6410246969,  79.792135,S,2022-08-30,2022-09-02
XM18N9,998797,BA5985646479,  63.048240,B,2022-08-19,2022-09-22
GF78R2,300597,KI9957247553,  95.678265,B,2022-08-04,2022-09-06
BS92D0,122733,QO5309297173,  87.870565,B,2022-08-10,2022-09-19
AV54W9,693473,VJ5458915385,  67.828140,S,2022-08-04,2022-09-16
UN45J0,264181,EY4577625695,  10.293480,B,2022-08-27,2022-09-21
NY62K2,36057,HQ1424184581,  61.929920,S,2022-08-31,2022-09-12
VQ55E3,717571,EQ2756895109,  63.041010,S,2022-08-05,2022-09-30
XC37C5,322798,QY9924751437,  42.749250,B,2022-08-08,2022-09-13
MW85F3,652342,ZT3619143062,  56.276650,B,2022-08-24,2022-09-06
DR99P7,34052,TT9439411419,  86.066450,B,2022-08-10,2022-09-19
ZJ53K7,950334,XZ0866399693,  70.962900,B,2022-08-25,2022-09-06
BU65V3,479455,YL5152974544,  14.886285,B,2022-08-03,2022-09-21
YM86S0,569206,QH1829269654,  47.112260,S,2022-08-28,2022-09-29
QR65N9,158991,JT4927764105,  19.892050,S,2022-08-29,2022-09-04
EG43B2,224676,ME0399398412,  53.508890,B,2022-08-16,2022-09-22
TX95Z3,353136,SD7491371958,  45.504845,B,2022-08-04,2022-09-12
UP76I4,507391,WO9285116972,   6.469940,B,2022-08-08,2022-09-02
YA76O1,129455,JT6698133902,  55.738880,S,2022-08-14,2022-09-05
MT15T8,94733,YV8963138211,  12.340850,B,2022-08-31,2022-09-18
WQ86R5,903732,QD0373103065,  14.384460,S,2022-08-07,2022-09-03
RI33G3,818056,JF7150525312,   2.121845,S,2022-08-26,2022-09-28
IV82X7,517365,KH4672397817,  77.753640,S,2022-08-10,2022-09-12
NK28V6,649114,IN7864908881,  46.282110,S,2022-08-18,2022-09-28
CX37A9,408544,ZA3354620207,  68.357560,B,2022-08-26,2022-09-19
CQ68F8,722343,GO6114227710,  20.599455,S,2022-08-15,2022-09-18
EZ36R0,773007,MQ7548506699,  43.492485,B,2022-08-17,2022-09-09
FL45Z2,278390,HG6856192013,  63.040500,B,2022-08-10,2022-09-16
SN29E5,444751,ZD5505759143,   1.587545,S,2022-08-11,2022-09-08
GY10B2,530866,WG7559538511,  38.311955,S,2022-08-17,2022-09-12
FD61I8,790665,QZ3642518523,  79.723090,S,2022-08-11,2022-09-03
AP32K0,710480,JE0767422231, 104.274500,B,2022-08-08,2022-09-15
XK88Q6,779442,US1187996105,  55.587150,B,2022-08-12,2022-09-24
WM45I1,86919,ZW1122372439,  95.763365,B,2022-08-22,2022-09-11
BR53F6,865635,AX8116026188,  99.628955,B,2022-08-12,2022-09-21
UN40B4,411002,EJ8896489732,  42.435380,B,2022-08-05,2022-09-18
KC31W3,389460,AF4816714872,  86.177380,B,2022-08-02,2022-09-05
YQ80S3,587020,QR9047267862,  89.805285,S,2022-08-03,2022-09-15
GY62L8,684608,TW1609097365,  39.638700,B,2022-08-20,2022-09-02
WC31A7,842011,XG6247398128,  35.362125,B,2022-08-24,2022-09-18
ZK60D2,495680,QR5344840314,  39.449015,S,2022-08-25,2022-09-09
TM20G6,606303,BT4727987487,  57.370025,B,2022-08-17,2022-09-17
FS60X4,941766,OJ7605925896,  34.579955,B,2022-08-31,2022-09-14
MF78G3,372249,QH3248725199,  96.772705,S,2022-08-22,2022-09-21
OP59X8,823102,GN3849807759,  47.388700,B,2022-08-11,2022-09-10
KU04U4,788278,WC4369033964, 100.665550,B,2022-08-22,2022-09-17
UM62W3,15719,LS2163537810,  48.558535,S,2022-08-24,2022-09-02
NY01Z2,879438,LL3664417335,  25.907830,B,2022-08-30,2022-09-24
KQ71N7,943637,MF4218364535,  56.457110,B,2022-08-10,2022-09-06
WD80C3,811443,TY1611148489,  12.253570,B,2022-08-16,2022-09-22
RF94V1,859936,DT8705015151,  44.579540,S,2022-08-20,2022-09-22
PU39V1,960578,FA0669790982,   2.089615,B,2022-08-24,2022-09-10
UI93E6,152148,IL6921513482,  77.217435,B,2022-08-25,2022-09-20
OJ56X6,402042,SF8718764373,  67.007275,B,2022-08-31,2022-09-20
LL32Y4,743155,BG6918713565,  89.366670,B,2022-08-03,2022-09-23
WM50G8,155694,DK8019666926,  12.715850,S,2022-08-11,2022-09-10
SV20C6,415118,JM1946157426,  32.922250,S,2022-08-28,2022-09-21
WJ79W7,362996,MJ7488617939,  57.667940,S,2022-08-30,2022-09-21
CX57Z2,282677,LJ6202268305, 100.059055,B,2022-08-08,2022-09-06
NH45X3,239319,IK6592375722,  67.365015,S,2022-08-15,2022-09-07
UL55B9,74102,HV8756797631,  22.868350,S,2022-08-30,2022-09-09
YT19L2,561617,JT3539937049,   6.404450,B,2022-08-21,2022-09-30
WB97D3,344739,XZ8219842723,  54.772400,B,2022-08-15,2022-09-18
XH56Y8,624112,UE7255124983,  52.573805,B,2022-08-21,2022-09-18
ZT85P0,543648,QG5325437212,  34.127365,B,2022-08-17,2022-09-19
ZV65I5,896365,HD8957443198,  56.485200,S,2022-08-21,2022-09-09
CH45W0,384667,GM5023265443,  24.132030,B,2022-08-25,2022-09-30
XS17Z4,689594,AI1319098665,  98.556095,B,2022-08-29,2022-09-10
YR59M8,92277,UV2386081058,   5.622270,S,2022-08-11,2022-09-11
DB23Q0,930384,RS5042955247,  43.980970,S,2022-08-12,2022-09-19
DA64J5,520423,EC2865430623,  62.669390,S,2022-08-23,2022-09-17
YI54S6,915448,DQ0358263892,  21.069805,B,2022-08-18,2022-09-29
JS83I1,457912,CM5910187140,  25.864835,B,2022-08-30,2022-09-12
VR42T5,950816,NU5971195122,  26.908435,B,2022-08-31,2022-09-07
FM44K1,273822,EO1937866830,  73.665005,B,2022-08-14,2022-09-05
RP75N3,165051,QZ0728314823,  72.157545,S,2022-08-23,2022-09-07
MM81V0,202902,ZW6157509782,  37.600705,B,2022-08-26,2022-09-29
OT69E4,109718,SH3324550619,   0.407210,S,2022-08-05,2022-09-25
FW35G6,268951,IC5642272649,  78.756310,B,2022-08-27,2022-09-28
TE87N9,485828,FQ9199996369,  39.391300,B,2022-08-10,2022-09-16
SP20C2,949015,ZP5832511275,  88.808200,S,2022-08-18,2022-09-18
GR93R0,322027,CW2776521298,  34.129400,B,2022-08-10,2022-09-29
PY39T5,684463,KO3990077707,  63.804985,S,2022-08-11,2022-09-20
DK94C3,93231,KL3920138320,  93.358265,B,2022-08-06,2022-09-27
LC72N2,141455,KL5454674930,  97.676580,B,2022-08-09,2022-09-13
NI75A8,56452,ZR3177991389,  77.244265,B,2022-08-27,2022-09-05
NU76P5,141556,DT6156680422,  60.956090,S,2022-08-04,2022-09-28
AF18S3,133633,IZ8975347145,  65.158195,B,2022-08-16,2022-09-13
TW57R6,389655,CB4138049622,  37.065010,B,2022-08-18,2022-09-11
CL82Q6,62171,KK6411955148,   2.503515,S,2022-08-04,2022-09-10
OE84Z2,844924,EY2674634887,  24.559730,B,2022-08-18,2022-09-07
IO27Y4,647760,MK6249452951,  13.072175,S,2022-08-12,2022-09-11
AG90T6,618868,QD5109632037,  34.050020,S,2022-08-13,2022-09-13
ZF23Q7,128606,YU4544237313,  46.269060,S,2022-08-23,2022-09-25
HW82C8,887504,ZQ3972395035,  36.073515,B,2022-08-19,2022-09-21
WZ08N8,149844,WG0447318568,  35.670750,B,2022-08-13,2022-09-19
JR02Q1,724310,UA6759244685,  34.066365,B,2022-08-07,2022-09-14
CQ82K1,607554,WG8276140280,  14.382470,S,2022-08-28,2022-09-03
HP01Y0,160949,CR5959814135,  74.441780,B,2022-08-18,2022-09-12
NJ22L9,867900,WC8774088714,  18.419060,B,2022-08-12,2022-09-08
LA51M1,185566,EC4929038484,  33.617205,S,2022-08-14,2022-09-29
AA10U5,39614,XA3117956710,  30.741010,S,2022-08-23,2022-09-22
JI35K6,944575,MH2950685398,  36.797705,S,2022-08-16,2022-09-23
OS09A3,269527,DD2413281758,   1.415565,B,2022-08-12,2022-09-23
FM44M9,874937,WE4070043119,  88.688690,S,2022-08-29,2022-09-28
QU66M5,26294,PP8112628634,  22.098475,B,2022-08-02,2022-09-24
AV74A0,546558,TF4630102336,   3.389630,B,2022-08-30,2022-09-20
UU47P6,601698,PF8151458957,  85.823275,B,2022-08-08,2022-09-20
ZH74D4,651930,JL1677681830,  26.348265,S,2022-08-28,2022-09-11
CW81F0,491624,TR7066137908,  84.800660,S,2022-08-26,2022-09-28
TB17O5,378810,PO8726476704,   6.928975,S,2022-08-24,2022-09-09
BW12E8,873754,BC2700464439,  59.421080,S,2022-08-09,2022-09-11
WB17Y1,938594,JG5004255707,   6.630335,B,2022-08-03,2022-09-13
TR03C4,7439,EO3285208459,   1.220505,S,2022-08-26,2022-09-24
VL82H5,313379,AL0171161734,  88.644565,B,2022-08-04,2022-09-19
NF64R2,167738,KL4934664316,  69.793200,B,2022-08-21,2022-09-02
UW75D4,108084,UO5741654334,  15.727370,S,2022-08-11,2022-09-13
PV92Y1,613321,FC3405874289,  94.092385,B,2022-08-14,2022-09-20
SD77W1,449963,NL3249950736,  57.160910,B,2022-08-26,2022-09-16
UN47U0,782162,SG2720592327,  87.144635,S,2022-08-05,2022-09-29
TY71B9,642362,CA5949973682,  72.301230,B,2022-08-23,2022-09-19
CP97Z3,257915,JQ1818312475,  93.187335,S,2022-08-18,2022-09-28
ME78R9,698997,JF6469346311,  58.260995,S,2022-08-25,2022-09-21
RF45C5,996442,LU0044363194,  23.332000,B,2022-08-16,2022-09-05
WA54S3,670512,ME4126147974,  59.942760,B,2022-08-06,2022-09-25
AY03A6,377582,AN5069213788,  68.133780,S,2022-08-18,2022-09-20
DF71D5,111526,FL3323962832,  83.835800,B,2022-08-17,2022-09-17
AL53D4,274000,OI1705541761,   5.817525,B,2022-08-23,2022-09-21
ZQ86H3,866682,WX4641577811,  42.384320,B,2022-08-05,2022-09-20
HJ90C0,775062,TI6574833078,  47.797540,B,2022-08-19,2022-09-02
MG87I0,340626,WU3943971176,  72.177925,B,2022-08-06,2022-09-26
MT13R9,808140,GE0414199639,  57.012500,B,2022-08-07,2022-09-19
LK71U9,346830,TD9350976688,  86.501385,S,2022-08-15,2022-09-02
JJ12B1,449361,CQ9996556445,   6.074880,S,2022-08-18,2022-09-10
DL66Q7,982448,KL2644986898,  26.981800,B,2022-08-16,2022-09-21
HR85P3,102405,MS0467705091,  91.199350,S,2022-08-22,2022-09-30
QS14A3,776382,LV7043796564,  76.320585,B,2022-08-12,2022-09-25
CG33Y4,803796,XW2360590572,  49.353160,B,2022-08-05,2022-09-03
VM51O2,897461,ZU2051356694,  28.552160,B,2022-08-16,2022-09-10
ID36F5,232247,IR1927033065,  33.073550,S,2022-08-06,2022-09-15
RY14B0,705163,US9491667878,  84.219725,B,2022-08-13,2022-09-25
TP53I7,256194,VY6152371869,  16.683270,S,2022-08-03,2022-09-24
FR93G8,977616,DP1011831420,   5.734975,B,2022-08-04,2022-09-20
SC52N3,503589,UO8729737201,  76.837240,S,2022-08-23,2022-09-21
WJ29R8,336638,QW9260906232, 100.944550,B,2022-08-04,2022-09-17
CO22S8,6975,OZ2181682046,  80.870655,S,2022-08-07,2022-09-11
MF22H2,159368,GR4100114275,  36.591715,B,2022-08-17,2022-09-22
FN64B9,873306,IW2373293441,  91.997750,S,2022-08-06,2022-09-03
ZA35W7,583424,RO2573533724,   9.648375,B,2022-08-08,2022-09-24
BW68R3,161484,EE8818690334,   3.027335,B,2022-08-10,2022-09-15
DQ35Y1,715551,PJ5375883050,  85.200405,B,2022-08-31,2022-09-29
XS25R2,199463,DQ9254693015,  70.726150,S,2022-08-18,2022-09-19
NX36P5,788452,CP9165555521,  81.848635,S,2022-08-07,2022-09-26
WK65B5,122119,CS4493853228,  52.394265,B,2022-08-06,2022-09-17
LE62V7,526296,PG7908943380,  77.952985,S,2022-08-20,2022-09-07
PP04J2,48222,ZX6325958423,  62.127700,B,2022-08-06,2022-09-25
KN08R7,499852,KS0614116138,  83.092030,S,2022-08-16,2022-09-05
QI89O5,100127,JV2788390175,  95.781115,B,2022-08-17,2022-09-03
YZ61W9,428729,KR8886919801,  50.431845,B,2022-08-02,2022-09-28
GQ92U2,453602,OZ0700721525,  56.344175,S,2022-08-09,2022-09-23
JG24I8,105972,AD5793737055,   4.116685,S,2022-08-07,2022-09-30
CO61U9,362811,II4707059779,  85.245740,S,2022-08-17,2022-09-29
NV14U7,407144,AV4341455603,  90.898825,B,2022-08-06,2022-09-21
SG49H1,674007,UM4876467063,   6.856815,B,2022-08-19,2022-09-05
IN72U6,822580,IX1622207315,  26.820185,S,2022-08-14,2022-09-16
NN02J2,663724,BA1698122752,  33.344080,B,2022-08-20,2022-09-26
XG18Z0,384056,JC4917037470,  63.032395,B,2022-08-10,2022-09-17
DE47O0,662979,VA0494134183,  97.792180,B,2022-08-14,2022-09-18
TV18T1,140147,JL0128617548,  83.081720,S,2022-08-11,2022-09-18
TR47W2,582227,HZ2957729843,  37.513365,B,2022-08-06,2022-09-19
NL70N0,695844,AH7716126859,  91.163360,S,2022-08-18,2022-09-24
KE43D3,578275,IA6920695151,  74.736295,B,2022-08-20,2022-09-22
LA99D7,316704,DV8014929300,  75.722805,S,2022-08-06,2022-09-30
TA90Q7,52255,CO4182087680,  41.499465,S,2022-08-10,2022-09-07
CK09T6,192064,MY1390902281,  12.485205,B,2022-08-28,2022-09-28
LV06Z9,668524,MN6281806481,  69.477680,B,2022-08-20,2022-09-26
PJ70I4,60454,MT7929195290,  21.853460,S,2022-08-07,2022-09-12
XX64J6,958402,FH5142652294,  59.878475,B,2022-08-17,2022-09-15
HQ04N2,950916,KP0987740573,  95.991885,S,2022-08-11,2022-09-11
TU68I3,868507,WF1153408191,  73.257810,S,2022-08-23,2022-09-03
RB05Q1,298785,IP9734941943,  89.204690,S,2022-08-12,2022-09-05
OS37F5,780040,AS7163637589,  86.028485,B,2022-08-11,2022-09-30
TB81V0,114259,XH2750143236,  54.261255,B,2022-08-20,2022-09-10
ZN87Q6,485571,AP6775728380,  64.691580,B,2022-08-27,2022-09-29
UM30W6,538246,RQ4433208874,  99.533445,S,2022-08-07,2022-09-28
GP65N4,793693,US2188888782,  31.705055,S,2022-08-30,2022-09-14
JY98R9,835071,WJ6296086919,  46.270150,B,2022-08-02,2022-09-30
FW03V7,663285,QN9534060763,  68.315850,B,2022-08-05,2022-09-26
AZ28N9,536981,VC6287187853,  44.549795,S,2022-08-24,2022-09-15
LK53U4,389627,UB0562078772,  56.211545,S,2022-08-23,2022-09-17
PQ62P8,905655,EE8913248684,  92.920500,B,2022-08-08,2022-09-15
AW80G7,251958,PO6704289193,  87.762760,B,2022-08-11,2022-09-23
LX29N1,133001,JU8210412918,   4.110740,B,2022-08-15,2022-09-12
LD87U1,563848,UU3899703608,   2.111045,B,2022-08-11,2022-09-03
FN03A8,593720,UR2433000386,  35.177250,S,2022-08-26,2022-09-11
JL05J6,398654,EE6325141333,  51.565160,S,2022-08-18,2022-09-22
CH01P9,544680,MR9988469363,   7.172580,B,2022-08-21,2022-09-14
LW51A8,183455,BJ8529359928,  44.381445,B,2022-08-19,2022-09-18
AY18D1,299626,MT0461847119,  96.495145,B,2022-08-18,2022-09-18
GH95T7,612774,LV9092856096,  80.204735,S,2022-08-18,2022-09-17
MT80S9,795967,RE8405702987,  21.517125,B,2022-08-19,2022-09-15
YZ73W2,855245,GN1528504224,  14.038085,B,2022-08-07,2022-09-17
DQ51V6,297444,BP1127437621,  87.458170,S,2022-08-10,2022-09-11
EM23Y5,696108,KY3346380418,  88.249760,S,2022-08-12,2022-09-29
LN19L6,589627,JM8748107329,  15.162540,B,2022-08-23,2022-09-17
NL57S8,279203,MJ3684629339,   0.385900,B,2022-08-16,2022-09-10
IW29R6,983294,XN7588700569,  51.181890,S,2022-08-29,2022-09-13
LY27P1,847712,LL0774309808,  81.573110,S,2022-08-07,2022-09-20
AP90Z9,457811,BI3848360925,  53.243090,S,2022-08-15,2022-09-08
TF59Z5,735286,GE7532917931,  17.117000,B,2022-08-23,2022-09-26
RQ49F6,141146,ZL9326728432,  39.664600,B,2022-08-16,2022-09-14
OE46A9,955015,YX9789908466,  89.567475,B,2022-08-11,2022-09-02
OY97K5,105552,IU5485368326,  45.515100,B,2022-08-28,2022-09-30
LK95G4,565703,RU9265985912,  33.333450,B,2022-08-16,2022-09-29
PE57H3,581884,DV3165168776,  64.379370,S,2022-08-29,2022-09-07
JL72E5,662642,GX7582932460,  94.571200,B,2022-08-14,2022-09-19
GC09C1,45768,BN0640648995,  34.246350,S,2022-08-29,2022-09-24
BY86N3,940933,XG9932519551,  45.202925,B,2022-08-04,2022-09-13
QG38O9,116498,UH9617350611,  76.692950,B,2022-08-07,2022-09-02
UB40M5,631916,HI8209294871,  74.157925,S,2022-08-31,2022-09-27
QD78C0,54086,AM7273338110,  36.059285,B,2022-08-06,2022-09-09
HK00E7,86584,TT3306121594,  87.041480,S,2022-08-14,2022-09-19
PS01Q8,9107,JJ1459520783,  89.927005,B,2022-08-07,2022-09-24
FC13C2,490738,UV8879306134,  24.949485,B,2022-08-24,2022-09-11
KP57H6,293919,YZ1793344020,  91.614580,S,2022-08-02,2022-09-20
IT85D0,628461,GL3850599260,  81.220350,S,2022-08-31,2022-09-23
AB12T8,402208,CO9493618712,  75.359930,S,2022-08-29,2022-09-16
AJ40C0,580706,MY6982699146,  72.876530,S,2022-08-03,2022-09-21
FW06F6,299405,PB4701099882,  44.213395,B,2022-08-18,2022-09-24
CY96Y6,140401,RV0912262742,  78.341020,B,2022-08-29,2022-09-22
KP88R0,812296,WV3339112656,  90.163460,S,2022-08-24,2022-09-04
PM33M0,709298,YW9567599306, 103.875600,S,2022-08-06,2022-09-23
WW57P6,591396,HF7184483166,  17.759700,B,2022-08-13,2022-09-18
JX85T2,486846,RX9537533410,  76.226240,B,2022-08-13,2022-09-03
JT62H2,905367,HH8286443945,  38.607835,B,2022-08-24,2022-09-14
AS58C9,959668,UZ8011175442,  35.298510,B,2022-08-05,2022-09-07
PD39O0,323197,SA7280444535,  43.756465,S,2022-08-28,2022-09-12
OU25X9,565242,YZ8950847741,  34.506935,S,2022-08-30,2022-09-13
VL31P7,267749,SJ7457035694,  17.477780,B,2022-08-12,2022-09-15
NI75H6,248167,OM7367104239,  67.419475,B,2022-08-16,2022-09-21
PG92E8,93900,AG9627652920,  65.357070,S,2022-08-23,2022-09-24
KP33N0,293059,ZA0076640928,  81.788155,S,2022-08-29,2022-09-14
AG75P7,219184,BW9870624120,  99.910810,S,2022-08-03,2022-09-23
AU09W6,611194,BX4078118340,  70.112290,S,2022-08-23,2022-09-30
SD51B7,24392,JF5127035663,  33.154650,S,2022-08-06,2022-09-05
BD55N9,552011,KS4078406289,  95.637245,B,2022-08-14,2022-09-30
HX25E1,226104,VQ6579785487,  14.351385,S,2022-08-10,2022-09-05
NB91P1,899549,TV8975837808,  47.839335,S,2022-08-03,2022-09-30
QL36G0,200016,ZL6205964575,  70.929405,S,2022-08-26,2022-09-30
CO29J6,730357,XL8957137447,  42.714425,S,2022-08-19,2022-09-24
AI46U5,76692,AR2134744480,  66.033985,S,2022-08-04,2022-09-14
BX37Z7,821496,PL3196497193,  62.056465,S,2022-08-06,2022-09-02
YC49L1,388672,HJ9571367008,  88.908150,S,2022-08-17,2022-09-12
SZ59Y6,237471,TP6439658086,  13.771530,S,2022-08-13,2022-09-25
RL80S6,722601,BH3604386353,  73.086000,S,2022-08-31,2022-09-22
TJ95M3,625891,YR0269340980,  12.700210,S,2022-08-18,2022-09-23
EY22I3,146319,ZA1111642097,   6.424000,S,2022-08-09,2022-09-25
TV75M8,912117,IP4793797703,  24.077160,B,2022-08-29,2022-09-30
VN89Q6,678543,IG5694916403,  48.980200,S,2022-08-03,2022-09-26
EJ75Z5,207064,FN3272454389,  49.846430,B,2022-08-09,2022-09-14
IM66R8,348795,WC6513929801,  98.516760,S,2022-08-16,2022-09-02
SK79V8,288091,CO3846488131,  60.947680,S,2022-08-25,2022-09-02
MA09F9,63032,VX6961116003,  64.461825,S,2022-08-28,2022-09-18
RA17Z6,912106,FO0819904785,  79.660400,S,2022-08-25,2022-09-16
DP58L6,813822,OG9655670578,  57.921460,S,2022-08-04,2022-09-12
PH96Y3,747421,EU0274363386,  38.866110,B,2022-08-27,2022-09-07
CD71T8,98376,RE2664025138,  99.724770,S,2022-08-06,2022-09-21
OG48J4,641519,BJ7592030747,  85.806285,S,2022-08-09,2022-09-23
VH65T5,439709,MT2305547203,  56.003470,S,2022-08-21,2022-09-03
CA67A7,836809,AL0942664919,  33.017685,S,2022-08-10,2022-09-16
RW01W3,247894,YA2833108792,  11.270425,S,2022-08-04,2022-09-26
SJ25U9,998116,ED5448131273,   9.077855,B,2022-08-27,2022-09-30
VN69Q2,447917,IE6419925532,  77.730400,S,2022-08-06,2022-09-09
UE15Y2,492124,PK8784800233,  21.901255,S,2022-08-05,2022-09-18
AM31C9,564387,XL1962586043,  89.841910,B,2022-08-05,2022-09-12
WS09D3,777869,FZ2552519479,   3.925190,B,2022-08-12,2022-09-22
NM40F4,380520,MU7096009799,  97.835880,S,2022-08-14,2022-09-18
SB01H6,934637,GN4222216071,   1.211300,B,2022-08-11,2022-09-07
WC38A3,490817,BS7249420152,  16.487685,S,2022-08-04,2022-09-25
VM52W4,630324,SU9884371584,  15.742180,B,2022-08-21,2022-09-09
RF46U5,890074,IG3311347232,   8.991595,S,2022-08-22,2022-09-20
ES46N3,527759,HF1115446567,  76.569045,S,2022-08-24,2022-09-19
RO36O2,103405,EI3166232684,  32.920605,S,2022-08-29,2022-09-14
UA66X6,657170,KB0716298872,  67.208805,B,2022-08-05,2022-09-20
XV98U4,119514,SV1884031046,  14.229225,B,2022-08-29,2022-09-09
OT29Z8,11732,AF2174937523,  11.214660,S,2022-08-26,2022-09-18
OP83P1,91901,QW4348550498,  38.025545,B,2022-08-28,2022-09-13
BY43G2,147211,BO0361229174,  23.693050,B,2022-08-08,2022-09-29
UF50N2,729097,PV9426856815,  46.091885,B,2022-08-09,2022-09-21
DZ25O8,101491,GS2316462877,  22.328095,S,2022-08-16,2022-09-14
VP35V1,704623,RI6351118254,  35.059085,B,2022-08-19,2022-09-16
OR06I2,416957,VV8484002040,  52.359670,B,2022-08-11,2022-09-07
YM62Q8,42758,FS8510964108, 101.330385,S,2022-08-31,2022-09-02
HX05R2,829545,QX1469853110,   1.497365,S,2022-08-10,2022-09-15
DG04M8,203862,ZO1213017125,  87.124035,S,2022-08-31,2022-09-24
US90J6,608509,SR2959512019,  10.716955,B,2022-08-27,2022-09-19
EC86K5,605475,II1709784691,  92.326700,S,2022-08-07,2022-09-14
TU95W9,158041,QU7491037658,  48.863780,B,2022-08-08,2022-09-14
MZ10Q3,726983,QN6212738180,  12.918915,B,2022-08-09,2022-09-17
KN37N0,791442,LE2875514503,  68.989350,S,2022-08-05,2022-09-12
IM92T4,926774,YR8860757016,   9.133495,S,2022-08-09,2022-09-19
YT67X7,221178,GB6247378689,  46.521755,B,2022-08-04,2022-09-19
JO88F3,104548,AN7152203139,  29.171660,S,2022-08-24,2022-09-05
YP05S6,632498,LK0541240799,  73.582250,S,2022-08-09,2022-09-11
XO25X3,764715,JO8316309685,  45.685820,S,2022-08-05,2022-09-21
OI93C1,977522,XY2043422619,  66.824640,S,2022-08-21,2022-09-10
JD87X9,708742,SP0180378509,  82.420185,S,2022-08-20,2022-09-18
FD07W9,490125,SN8762554690,  12.278150,B,2022-08-31,2022-09-28
LY52I1,26130,WZ8826642187,  30.332230,S,2022-08-27,2022-09-02
FK55U2,921688,QX4575268598,  63.790750,B,2022-08-02,2022-09-04
OI96L1,23414,WF0189722705,   1.786690,S,2022-08-08,2022-09-15
WV29Q4,484618,NH9797331440,  92.523040,S,2022-08-04,2022-09-16
LD12Y8,259851,LJ3070925746,  63.027680,B,2022-08-08,2022-09-16
UD59B4,487790,EF0408450066,  86.562585,S,2022-08-12,2022-09-10
ZH45Z5,55340,SV0699232271,  49.348310,S,2022-08-05,2022-09-21
CW83M5,183219,RJ1940218115,   0.450950,S,2022-08-05,2022-09-24
TN65F7,838009,QI5510050379,  73.454625,B,2022-08-28,2022-09-13
CZ65S4,376565,FH9425819557,  73.980145,S,2022-08-26,2022-09-09
KR89U1,398015,GN2015563484,  44.898070,S,2022-08-21,2022-09-04
AZ38U8,379145,IT2801714014,  57.017065,S,2022-08-10,2022-09-19
AW05P1,121425,AD4924933208,  90.257495,S,2022-08-30,2022-09-14
YR42L1,559759,YS4150357312,  39.458600,S,2022-08-28,2022-09-21
SG48F8,744672,HD7800209953,  81.930940,B,2022-08-02,2022-09-22
LX50O5,246037,CW1227848542,  87.716275,B,2022-08-17,2022-09-06
OS66Q9,387874,CE8208347771,  79.207145,B,2022-08-28,2022-09-14
